,loss,floss,closs,tloss,vloss,FCEnum,volume
0,907.0492067337036,0.006478837691247463,678.6110229492188,0.020491788163781166,4.237493515014648,1.0,0.809814453125
1,1085.8069777488708,0.010704191401600838,555.624755859375,0.0,6.52223014831543,1.0,0.759765625
2,1059.707437992096,0.011480942368507385,432.7243347167969,0.0,9.306228637695312,0.0,0.705322265625
3,891.3407807350159,0.011679773218929768,315.6679382324219,0.0,12.637910842895508,0.0,0.63671875
4,646.1373386383057,0.009207778610289097,209.33187866210938,0.0,15.87651252746582,0.0,0.552490234375
5,383.473020195961,0.008254322223365307,117.95986938476562,0.0,19.514741897583008,0.0,0.4345703125
6,165.66056114435196,0.010141560807824135,49.65831756591797,0.0,23.92327880859375,0.0,0.251953125
7,53.54747928166762,0.004282024223357439,15.889686584472656,0.005480995401740074,28.289608001708984,0.0,0.115966796875
8,18.235373944975436,0.001325934543274343,5.384396553039551,0.03490658476948738,31.588109970092773,0.0,0.062744140625
9,8.545836126431823,0.0006627148250117898,2.463557243347168,0.2080342322587967,33.793697357177734,0.0,0.038818359375
10,5.117575567448512,0.0005929354811087251,1.384824514389038,0.42598265409469604,35.36327362060547,0.0,0.028564453125
11,3.371122182405088,0.0006848755292594433,0.8510016798973083,0.48419472575187683,36.38167190551758,0.0,0.020751953125
12,2.685607816441916,0.0007082608644850552,0.5919306874275208,0.6749814748764038,37.15491485595703,0.0,0.017578125
13,2.3802467092173174,0.0007565721753053367,0.46173566579818726,0.8097204566001892,37.71796798706055,0.0,0.013671875
14,2.1644472549669445,0.0007444038055837154,0.38098838925361633,0.8672459125518799,38.1473274230957,0.0,0.011474609375
15,2.1174272422213107,0.0006958716548979282,0.33808469772338867,0.9657810926437378,38.431304931640625,0.0,0.0107421875
16,2.093836286687292,0.0006589510594494641,0.3087080419063568,1.041871428489685,38.648380279541016,0.0,0.0107421875
17,1.9776106558856554,0.0006336905644275248,0.2920808792114258,0.9820650815963745,38.73631286621094,0.0,0.009765625
18,1.9428711798391305,0.0005949556943960488,0.2626497447490692,1.0472655296325684,38.928558349609375,0.0,0.01025390625
19,1.8514330672333017,0.0005118870176374912,0.25943049788475037,0.967383086681366,38.992515563964844,0.0,0.00927734375
